date,code,volume
20260704,2845,11661763.0
20260704,2849,230639.0
20260704,2850,108858.0
20260704,2851,2517822.0
20260704,2852,507469.0
20260704,2855,8447469.0
20260704,2867,11202448.0
20260704,2880,16407923.0
20260704,2881,30661963.0
20260704,2881A,80761.0
20260704,2881B,90937.0
20260704,2881C,96794.0
20260704,2882,38336316.0
20260704,2882A,116308.0
20260704,2882B,14258.0
20260704,2883,59279024.0
20260704,2883B,1670394.0
20260704,2884,47694755.0
20260704,2885,18238828.0
20260704,2886,21805961.0
20260704,2887,108841693.0
20260704,2887E,686097.0
20260704,2887F,58877.0
20260704,2887G,16432.0
20260704,2887H,184338.0
20260704,2887I,16973571.0
20260704,2887Z1,1256672.0
20260704,2889,5493281.0
20260704,2890,25809189.0
20260704,2891,40938670.0
20260704,2891B,1245.0
20260704,2891C,8272.0
20260704,2892,25664750.0
20260704,2897,4887766.0
20260704,2897B,23132.0
20260704,2901,21124.0
20260704,2903,3374729.0
20260704,2904,113907.0
20260704,2905,944210.0
20260704,2906,1711930.0
20260704,2908,427596.0
20260704,2910,20800.0
20260704,2911,653931.0
20260704,2912,3618556.0
20260704,2913,5563622.0
20260704,2915,2260669.0
20260704,2923,131454.0
20260704,2929,218294.0
20260704,2939,22001.0
20260704,2945,22052.0
20260704,3002,332960.0
20260704,3003,768220.0
20260704,3004,2886882.0
20260704,3005,7372821.0
20260704,3006,12658927.0
20260704,3008,1519285.0
20260704,3010,610311.0
20260704,3011,932429.0
20260704,3013,1701043.0
20260704,3014,1955207.0
20260704,3015,4619600.0
20260704,3016,24047267.0
20260704,3017,4659120.0
20260704,3018,6710.0
20260704,3019,8363841.0
20260704,3021,476838.0
20260704,3022,2693321.0
20260704,3023,4033547.0
20260704,3024,1153741.0
20260704,3025,368465.0
20260704,3026,15337569.0
20260704,3027,653801.0
20260704,3028,2995118.0
20260704,3029,1663635.0
20260704,3030,2690830.0
20260704,3031,4495866.0
20260704,3032,237676.0
20260704,3033,3433651.0
20260704,3034,2864396.0
20260704,3035,6612662.0
20260704,3036,7714695.0
20260704,3037,19183211.0
20260704,3038,197047.0
20260704,3040,86362.0
20260704,3041,2314651.0
20260704,3042,93064180.0
20260704,3043,250292.0
20260704,3044,1633507.0
20260704,3045,18180447.0
20260704,3046,253612.0
20260704,3047,1687548.0
20260704,3048,2022463.0
20260704,3049,3512628.0
20260704,3050,1099460.0
20260704,3051,790442.0
20260704,3052,718343.0
20260704,3054,57533.0
20260704,3055,17863228.0
20260704,3056,1615510.0
20260704,3057,123504.0
20260704,3058,1541954.0
20260704,3059,10237834.0
20260704,3060,3222648.0
20260704,3062,1784976.0
20260704,3090,811000.0
20260704,3092,1462537.0
20260704,3094,1638734.0
20260704,3130,63383.0
20260704,3135,2693601.0
20260704,3138,459538.0
20260704,3149,17207301.0
20260704,3150,82006.0
20260704,3164,23213.0
20260704,3167,3805175.0
20260704,3168,53187.0
20260704,3189,3349718.0
20260704,3209,1406702.0
20260704,3229,190780.0
20260704,3231,24768914.0
20260704,3257,2725528.0
20260704,3266,77130.0
20260704,3296,72705.0
20260704,3305,1331411.0
20260704,3308,111618.0
20260704,3311,486162.0
20260704,3312,2004884.0
20260704,3321,815928.0
20260704,3338,354470.0
20260704,3346,6493230.0
20260704,3356,503182.0
20260704,3376,12247186.0
20260704,3380,6376747.0
20260704,3406,989256.0
20260704,3413,1663070.0
20260704,3416,969603.0
20260704,3419,257342.0
20260704,3432,66918.0
20260704,3437,581916.0
20260704,3443,1908960.0
20260704,3447,146347.0
20260704,3450,1632813.0
20260704,3481,300757487.0
20260704,3494,70199.0
20260704,3501,326532.0
20260704,3504,533881.0
20260704,3515,832835.0
20260704,3518,4658361.0
20260704,3528,291714.0
20260704,3530,330912.0
20260704,3532,992601.0
20260704,3533,983188.0
20260704,3535,695961.0
20260704,3543,922835.0
20260704,3545,1396021.0
20260704,3550,13944271.0
20260704,3557,165892.0
20260704,3563,1313225.0
20260704,3576,7876807.0
20260704,3583,2309697.0
20260704,3588,2044494.0
20260704,3591,10692678.0
20260704,3592,1358586.0
20260704,3593,45018.0
20260704,3596,1825848.0
20260704,3605,7953564.0
20260704,3607,1638753.0
20260704,3617,623919.0
20260704,3622,220244.0
20260704,3645,1855418.0
20260704,3652,135343.0
20260704,3653,1138823.0
20260704,3661,2935747.0
20260704,3665,2176508.0
20260704,3669,194225.0
20260704,3673,32803793.0
20260704,3679,25584.0
20260704,3686,216240.0
20260704,3694,4344623.0
20260704,3701,1536055.0
20260704,3702,7349098.0
20260704,3703,1358558.0
20260704,3704,4775445.0
20260704,3705,117121.0
20260704,3706,24818437.0
20260704,3708,639365.0
20260704,3711,39658983.0
20260704,3712,842364.0
